Timestep1and2,Number of particle,Composition,Temperature,Strain rate input,Strain,Stress,Total energy,Von Mises stress,CaseID,Total dislocation length,Dislocation length.1/2<110>,Dislocation length.1/3<100>,Dislocation length.1/3<111>,Dislocation length.1/6<110>,Dislocation length.1/6<112>,BCC phase,FCC phase,HCP phase
188400,55.0,31.0,301.58487,1000000000.0,0.3768,3.01263,-1241824.9,2.8749666,CASE11,11154.1152016052,162.61962605724,362.012282119473,90.4372283188458,1123.4997206987,8977.07012101863,2707.0,211705.0,14870.0
189000,55.0,31.0,302.17833,1000000000.0,0.378,2.8733797,-1241846.3,2.7307031,CASE11,11252.3365263689,144.273628498424,403.144307626199,98.0315036592836,1234.44576849387,9022.62900411768,2704.0,211120.0,15231.0
189600,55.0,31.0,301.94982,1000000000.0,0.3792,2.8092379,-1241931.1,2.6043022,CASE11,11478.70600738,188.536601735617,448.350732991236,112.371883672506,1041.22015787982,9053.80787935661,2828.0,210174.0,15706.0
190200,55.0,31.0,301.18379,1000000000.0,0.3804,2.7787509,-1242027.5,2.6001322,CASE11,11494.6974264549,205.452126065584,499.670842636174,109.091561890591,1028.81195007535,9212.02749748703,2785.0,210420.0,15791.0
190800,55.0,31.0,301.88874,1000000000.0,0.3816,2.6658477,-1241961.3,2.5228956,CASE11,11474.9133682906,183.448799424403,538.837679236377,103.672489208328,951.668392780887,9289.95337219823,2906.0,209855.0,16074.0
191400,55.0,31.0,301.53721,1000000000.0,0.3828,2.5358861,-1242074.4,2.4197371,CASE11,11307.9203931243,212.145264579284,539.129910564778,73.6664773538014,988.573150902495,9169.84465683545,2850.0,209204.0,16841.0
192000,55.0,31.0,302.09144,1000000000.0,0.384,2.4708809,-1242108.1,2.3452636,CASE11,11941.7817914661,187.09058717666,674.148011965412,111.843329501884,973.16816810072,9625.88016593412,2934.0,208472.0,17428.0
192600,55.0,31.0,302.40444,1000000000.0,0.3852,2.4337532,-1242157,2.3461511,CASE11,11509.9745770763,240.23550465209,516.890400185976,123.798025141642,791.035179250501,9490.54081156838,2748.0,208319.0,17832.0
193200,55.0,31.0,302.54116,1000000000.0,0.3864,2.324717,-1242185.1,2.2862451,CASE11,10789.2823165576,199.28708748423,473.42468434987,127.1272778325,777.731722194859,8895.95587901202,2766.0,207426.0,18649.0
193800,55.0,31.0,301.97512,1000000000.0,0.3876,2.3047515,-1242227.1,2.2342328,CASE11,10936.521338636,142.275320094519,516.571318999813,63.7651996437984,899.915722291045,8975.79481398548,2831.0,206841.0,19037.0
194400,55.0,31.0,301.7063,1000000000.0,0.3888,2.3051686,-1242224.5,2.1985162,CASE11,11513.5120279334,215.537578133966,413.577555547534,79.5036832505682,897.797867211834,9472.2232126152,2678.0,206722.0,19873.0
195000,55.0,31.0,302.12113,1000000000.0,0.39,2.3461567,-1242248.8,2.2659595,CASE11,12039.3035639395,242.455023855938,558.559436847437,80.5219404202347,922.929871850873,9797.33424200556,2682.0,206159.0,20139.0
195600,55.0,31.0,302.22035,1000000000.0,0.3912,2.3720937,-1242229.7,2.2974725,CASE11,11425.9566735837,238.614422095289,449.088849637221,65.2685636670862,803.164208246852,9421.20483676807,2724.0,206375.0,20259.0
196200,55.0,31.0,302.19711,1000000000.0,0.3924,2.3575335,-1242314.8,2.3138937,CASE11,11535.4897230766,254.985896386939,488.28444749776,74.5941682407126,869.436522229553,9416.96762706567,2700.0,206156.0,20461.0
196800,55.0,31.0,302.35436,1000000000.0,0.3936,2.3351572,-1242382.7,2.3123389,CASE11,11377.7197543222,288.365685490331,480.121911281504,85.4290840085427,860.276240573455,9192.14084062198,2466.0,207127.0,19787.0
197400,55.0,31.0,301.74337,1000000000.0,0.3948,2.2557227,-1242372.7,2.3140635,CASE11,11419.7970608982,231.133997798974,521.74509417398,34.8578891473279,839.44809911999,9332.940088754,2307.0,207982.0,19226.0
198000,55.0,31.0,301.80715,1000000000.0,0.396,2.2421035,-1242451.1,2.2384863,CASE11,10929.1758648202,327.018334496298,583.530877872622,88.3132739775374,691.834025146672,8835.61044861046,2453.0,208673.0,18631.0
198600,55.0,31.0,302.64172,1000000000.0,0.3972,2.2869031,-1242621,2.2261935,CASE11,10875.410427706,185.880507903037,548.637873493799,60.7878311246975,986.363137624752,8794.52934772515,2301.0,209551.0,18227.0
199200,55.0,31.0,302.28929,1000000000.0,0.3984,2.2781175,-1242579.8,2.2500692,CASE11,11710.1372119745,240.148812271502,512.091972590451,69.9602526536706,1003.04146219084,9458.61407504246,2255.0,209711.0,18123.0
199800,55.0,31.0,302.55049,1000000000.0,0.3996,2.265771,-1242627.9,2.2209085,CASE11,11296.1225642278,291.483934216652,534.918756502968,64.3731955599562,792.920235024308,9185.60034176681,2189.0,209710.0,18097.0
200400,55.0,31.0,302.33345,1000000000.0,0.4008,2.2918182,-1242651.9,2.2507737,CASE11,11244.8110816111,204.837314359626,535.537965845055,69.615503278433,900.585078080188,9152.09869621389,2111.0,209438.0,18275.0
201000,55.0,31.0,301.84684,1000000000.0,0.402,2.3365909,-1242632.6,2.2512315,CASE11,11488.7586416901,261.812159595283,677.956387525382,39.1040225860013,1014.91631954831,9014.20577309383,2087.0,209731.0,17986.0
201600,55.0,31.0,301.80832,1000000000.0,0.4032,2.3604659,-1242658.7,2.3027085,CASE11,11414.7648585002,256.697624131046,553.002202766912,89.3483119894366,886.359554114129,9128.40700632411,2067.0,209868.0,18339.0
202200,55.0,31.0,302.09928,1000000000.0,0.4044,2.4355304,-1242676.1,2.3668665,CASE11,11510.9585579291,235.536208661216,587.610534848759,88.6536922153021,822.173369058841,9360.34057753529,1994.0,210344.0,17662.0
202800,55.0,31.0,301.5428,1000000000.0,0.4056,2.4660148,-1242642.6,2.3728236,CASE11,11264.2765397668,297.597132427254,513.333846274735,70.6268618608331,904.160665319596,9265.87938453306,1982.0,210239.0,17809.0
203400,55.0,31.0,301.54092,1000000000.0,0.4068,2.5345535,-1242646.6,2.4011435,CASE11,11072.7549873353,260.058058826121,526.760606218246,63.350154660822,808.168393290975,9046.79861638474,1947.0,211112.0,17212.0
204000,55.0,31.0,301.80988,1000000000.0,0.408,2.5641428,-1242670.8,2.4421985,CASE11,11352.5547165849,298.2500276502,502.203131044637,67.2412637482931,862.189725160783,9236.61433711486,2085.0,210738.0,17291.0
204600,55.0,31.0,301.93254,1000000000.0,0.4092,2.6375665,-1242684.9,2.5019514,CASE11,11176.2311939375,256.992080735305,596.291877524581,63.2312799323436,696.938316925899,9143.18662612928,2046.0,210706.0,17268.0
205200,55.0,31.0,301.81672,1000000000.0,0.4104,2.6534584,-1242668,2.5495531,CASE11,11152.6766270116,258.276250806602,612.662811704004,60.3808334442882,887.826913069128,9092.48058017338,2096.0,210657.0,17361.0
205800,55.0,31.0,301.53983,1000000000.0,0.4116,2.6913495,-1242686.2,2.5705449,CASE11,10794.3120656706,308.530498242086,514.707631522235,51.2725475789142,779.144360404964,8876.27649843825,2097.0,210128.0,17412.0
206400,55.0,31.0,302.87539,1000000000.0,0.4128,2.7435069,-1242621.6,2.6078613,CASE11,11696.2826588313,402.270235857937,511.348036658667,52.0945607225053,800.707544540467,9645.21973316242,2129.0,210246.0,17575.0
207000,55.0,31.0,301.30881,1000000000.0,0.414,2.7823106,-1242612.9,2.646013,CASE11,11381.2999015186,303.048673634703,490.799662723249,63.5857504755306,919.750938941247,9435.75030849314,2224.0,210194.0,17558.0
207600,55.0,31.0,302.06971,1000000000.0,0.4152,2.864143,-1242573.7,2.6770928,CASE11,11516.6350396588,228.917929379879,512.161880985644,51.6857039923251,874.773483169138,9491.48230715203,2147.0,210138.0,17307.0
208200,55.0,31.0,302.2285,1000000000.0,0.4164,2.8869643,-1242520.4,2.6960214,CASE11,11860.6737031139,237.689256305938,546.279817913716,75.7375695790792,925.741166769188,9806.11007724762,2318.0,209537.0,17527.0
208800,55.0,31.0,301.89132,1000000000.0,0.4176,2.9234778,-1242495,2.7207965,CASE11,11885.1995603308,300.172463991181,519.892809145974,59.5582348245244,957.070454030342,9607.33136590426,2353.0,209396.0,17566.0
209400,55.0,31.0,301.72288,1000000000.0,0.4188,2.9529945,-1242465.6,2.7624313,CASE11,12050.1604145003,242.294229665914,474.65313529689,87.3842705540291,878.345395286064,9960.01648897951,2304.0,209586.0,17575.0
210000,55.0,31.0,302.04121,1000000000.0,0.42,2.9494178,-1242459.9,2.7572627,CASE11,11969.7976294315,281.806471142248,447.107062339465,61.6600300906995,852.308525878063,9920.45800672449,2374.0,209794.0,17143.0
210600,55.0,31.0,302.00673,1000000000.0,0.4212,2.9851452,-1242467.3,2.7664098,CASE11,11693.4939981088,214.372570415963,346.100977071487,61.7011227576872,1012.10171316117,9651.8513869486,2402.0,209598.0,17054.0
211200,55.0,31.0,301.91315,1000000000.0,0.4224,2.9179133,-1242445.7,2.7290998,CASE11,11465.0672294113,292.580186343661,315.470103794837,98.6224394825119,1031.63418346176,9336.0662499961,2386.0,209537.0,17044.0
211800,55.0,31.0,302.32571,1000000000.0,0.4236,2.881256,-1242523.1,2.6965723,CASE11,11466.6842061431,247.568052116688,265.285045348807,87.2498424035314,902.663772747165,9453.5474629634,2431.0,209876.0,16495.0
212400,55.0,31.0,301.78261,1000000000.0,0.4248,2.8245078,-1242507.7,2.6448549,CASE11,11529.2986471635,191.315640843524,381.225570761021,66.7825566353816,1006.81378295835,9559.50032173346,2411.0,210468.0,15987.0
213000,55.0,31.0,301.84452,1000000000.0,0.426,2.7679938,-1242518.6,2.6017838,CASE11,11745.8026180168,206.547530670941,404.746536210503,34.0270705874198,909.523712310275,9797.71203407183,2459.0,211450.0,14918.0
213600,55.0,31.0,302.40638,1000000000.0,0.4272,2.7431401,-1242461.5,2.5377262,CASE11,11157.6130833585,200.50299664467,351.76429066293,29.8290032359771,877.757572468103,9274.12433271533,2411.0,212114.0,14249.0
214200,55.0,31.0,302.39545,1000000000.0,0.4284,2.805377,-1242389.8,2.5542901,CASE11,10989.3432072556,222.59596214672,357.886679536932,59.4720999969154,865.724137132136,9203.28561194844,2421.0,213308.0,13344.0
214800,55.0,31.0,01.02.42945,1000000000.0,0.4296,2.8030088,-1242414.5,2.5581946,CASE11,11699.963844264,236.279267321663,425.282651676772,19.7587009588621,811.812543023471,9770.75098432991,2433.0,213257.0,13342.0
215400,55.0,31.0,301.15766,1000000000.0,0.4308,2.8046944,-1242480,2.5527636,CASE11,12060.3803269405,259.159394548254,393.547539710314,42.5708482620466,926.311437515007,10092.8665180732,2649.0,212748.0,13675.0
216000,55.0,31.0,301.93514,1000000000.0,0.432,2.7591847,-1242459.2,2.5524668,CASE11,11226.2833163887,231.858499954951,396.816322055266,19.7655052846633,878.510324209646,9497.62223293129,2521.0,211577.0,14460.0
216600,55.0,31.0,302.7292,1000000000.0,0.4332,2.8275411,-1242459.7,2.5671098,CASE11,11168.0483168741,179.94939003876,418.247900756283,11.3628051586053,748.918122079722,9438.21820040501,2587.0,211632.0,14466.0
217200,55.0,31.0,302.41712,1000000000.0,0.4344,2.7914319,-1242432.7,2.5241124,CASE11,11498.3179324231,172.747906350899,460.120580457652,26.1290551954391,829.622925615147,9709.91849082515,2630.0,210919.0,14846.0
217800,55.0,31.0,302.23308,1000000000.0,0.4356,2.7612874,-1242455.1,2.4774471,CASE11,11302.6679111156,227.533285216788,441.955229751652,21.6325694856885,926.23986313988,9300.4357475957,2614.0,210296.0,15438.0
