param_n_estimators,param_max_depth,param_num_leaves,param_subsample,param_colsample_bytree,mean_R2,std_R2,mean_test_MAE,rank,mean_fit_time,std_fit_time
300,8,31,0.8,0.6,-0.4917018384608141,0.6557661972796294,100.88453367268544,173,1.930328130722046,0.019975118839853645
300,8,31,0.6,0.6,-0.4917018384608141,0.6557661972796294,100.88453367268544,173,1.94119660059611,0.024028688028999164
500,8,63,0.6,0.8,-0.5128424946782957,0.5654727682558657,101.32367252120908,175,4.02883513768514,0.049417442865871346
500,8,63,0.8,0.8,-0.5128424946782957,0.5654727682558657,101.32367252120908,175,4.030475219090779,0.052491072143266516
500,8,31,0.6,0.8,-0.5263607629324627,0.5943588067281886,100.86438436767007,177,3.8637166817982993,0.03604431066729955
500,8,31,0.8,0.8,-0.5263607629324627,0.5943588067281886,100.86438436767007,177,3.8613625367482505,0.038551624932434934
500,-1,31,0.8,0.6,-0.5534166120812787,0.6031532033454141,104.52337708298711,179,4.077322721481323,0.03986531780662358
500,-1,31,0.6,0.6,-0.5534166120812787,0.6031532033454141,104.52337708298711,179,4.0674935181935625,0.025672822181128114
500,-1,63,0.6,0.6,-0.5982064374884986,0.6339336571069251,103.75116417176673,181,7.67754602432251,0.06910349731181041
500,-1,63,0.8,0.6,-0.5982064374884986,0.6339336571069251,103.75116417176673,181,7.639986435572307,0.06964652399490726
500,8,63,0.8,0.6,-0.6028424276553032,0.7162893670124643,103.64119183789565,183,2.865271011988322,0.010461638354089798
500,8,63,0.6,0.6,-0.6028424276553032,0.7162893670124643,103.64119183789565,183,2.8639954725901284,0.007962033209916291
500,8,63,0.6,0.6,-0.6091597507953858,0.7007676394680652,105.71186110155854,185,3.4368141492207847,0.04744087802504542
500,8,63,0.8,0.6,-0.6091597507953858,0.7007676394680652,105.71186110155854,185,3.431648015975952,0.03763168321423776
500,8,31,0.8,0.6,-0.6210436345605862,0.7370710216530009,103.89843224930331,187,2.8260725339253745,0.009483324611738864
500,8,31,0.6,0.6,-0.6210436345605862,0.7370710216530009,103.89843224930331,187,2.8269283771514893,0.014342259058809597
500,-1,31,0.6,0.6,-0.628633925293611,0.6985088634157317,104.15164177874941,189,4.3473561604817705,0.023128482429466
500,-1,31,0.8,0.6,-0.628633925293611,0.6985088634157317,104.15164177874941,189,4.348252534866333,0.030287936215834088
500,8,31,0.6,0.6,-0.659991841398364,0.7692141307878083,107.59913025026769,191,3.291407505671183,0.03899523701091256
500,8,31,0.8,0.6,-0.659991841398364,0.7692141307878083,107.59913025026769,191,3.2615694999694824,0.05937695057166317
