Timestep1and2,Number of particle,Strain rate,Intensity,Composition,Temperature,Strain,Stress,v_p1,v_p2,v_p3,v_p4,Total energy,Press,Von Mises stress,v_hydro,CaseID,Total dislocation length,Dislocation length.1/2<110>,Dislocation length.1/3<100>,Dislocation length.1/3<111>,Dislocation length.1/6<110>,Dislocation length.1/6<112>,BCC phase,FCC phase,HCP phase
889800,55,1000000000,0,11,299.7011,0.17796,2.798416,0.17796,2.798416,-0.010205886,0.90890929,-1350996.9,-12323.731,2.5774602,-0.0001067069,CS0,4103.14837523921,50.2896883416433,156.079137171899,3.3876414504276,250.448535750594,3504.9841724677,2482.0,163281.0,11560.0
890400,55,1000000000,0,11,300.12421,0.17808,2.8105935,0.17808,2.8105935,-0.0062424691,0.91584969,-1350975.1,-12400.669,2.5886914,-0.00010743246,CS0,4063.28234433933,70.8901651233923,156.707653468201,12.3640653523615,138.308561915718,3563.733556622,2362.0,163310.0,11524.0
891000,55,1000000000,0,11,300.2274,0.1782,2.8040267,0.1782,2.8040267,-0.021834734,0.90117738,-1350772.7,-12277.898,2.5897254,-0.00010593563,CS0,4174.86552562725,53.9505670803636,181.255148371912,5.64017536721261,189.248121261827,3618.82039193942,2451.0,163495.0,11419.0
891600,55,1000000000,0,11,300.21536,0.17832,2.8362588,0.17832,2.8362588,-0.016569996,0.91143582,-1350982.1,-12437.082,2.6145992,-0.00010793265,CS0,3985.70000003571,67.8704799268055,167.724998891322,0.0,170.013587213674,3441.30474592532,2386.0,163747.0,11554.0
892200,55,1000000000,0,11,300.16636,0.17844,2.83133,0.17844,2.83133,-0.025315017,0.91000387,-1350975.4,-12386.73,2.6151683,-0.000107395,CS0,4038.30468246605,77.1418247662618,157.703766381367,7.69003764399265,196.777562828366,3451.11168043668,2552.0,163283.0,11498.0
892800,55,1000000000,0,11,300.4853,0.17856,2.8593698,0.17856,2.8593698,0.0062317319,0.93016792,-1351048.1,-12652.565,2.614646,-0.00011016489,CS0,4140.54730281883,57.9141563091262,179.093479597209,0.0,191.707852054704,3598.38893073843,2509.0,163473.0,11583.0
893400,55,1000000000,0,11,300.34899,0.17868,2.8549821,0.17868,2.8549821,-0.020641993,0.94254278,-1351031.1,-12589.61,2.6301514,-0.00010957749,CS0,4053.74058717625,100.732424840612,152.534407328842,14.7931535357741,180.082171451904,3475.07922668668,2517.0,163666.0,11388.0
894000,55,1000000000,0,11,300.09965,0.1788,2.8183572,0.1788,2.8183572,-0.021932302,0.90141752,-1350858.7,-12326.141,2.5953535,-0.00010669477,CS0,4175.29079406478,56.5022742046182,150.45940806396,0.0,198.967332426333,3677.47074515498,2551.0,163630.0,11463.0
894600,55,1000000000,0,11,300.86819,0.17892,2.8779914,0.17892,2.8779914,0.0078958314,0.91392156,-1351045.4,-12666.029,2.6382206,-0.00011024874,CS0,4160.76260552466,93.7623579297773,142.820860004716,7.9035151718488,130.096061622949,3689.50305182789,2527.0,163472.0,11622.0
895200,55,1000000000,0,11,300.77242,0.17904,2.873785,0.17904,2.873785,-0.032129365,0.91709391,-1351045.0,-12529.165,2.6626895,-0.0001089056,CS0,4212.18972205774,67.9303455551748,200.925388675676,9.81241675845596,186.121572603067,3620.33862302798,2495.0,163312.0,11636.0
895800,55,1000000000,0,11,300.22193,0.17916,2.8936827,0.17916,2.8936827,0.019642762,0.92741954,-1351102.1,-12802.483,2.6368502,-0.00011159738,CS0,4309.64063139556,81.5680309066307,181.533489048189,5.7644315682381,163.403618487232,3728.46847743798,2568.0,163280.0,11648.0
896400,55,1000000000,0,11,299.52873,0.17928,2.8747044,0.17928,2.8747044,-0.011945142,0.88777755,-1351118.2,-12501.789,2.64746,-0.000108354,CS0,4160.3873222065,69.2229382076479,159.436486074974,5.5456436533715,181.419338132223,3623.34209905661,2639.0,163081.0,11548.0
897000,55,1000000000,0,11,300.21484,0.1794,2.8480158,0.1794,2.8480158,-0.054485247,0.87758036,-1350890.1,-12237.036,2.6619143,-0.00010554048,CS0,4295.23212790068,87.8856881948323,139.256126010652,0.0,205.426029815517,3740.2782903174,2649.0,163036.0,11400.0
897600,55,1000000000,0,11,300.26738,0.17952,2.9015503,0.17952,2.9015503,0.002272929,0.93643147,-1351091.7,-12800.849,2.6555721,-0.00011158485,CS0,4087.243805006,100.346605959488,156.431087003942,6.09915541042329,210.648638131254,3484.15945968752,2633.0,163104.0,11638.0
898200,55,1000000000,0,11,300.37292,0.17964,2.8772803,0.17964,2.8772803,-0.012539037,0.9231294,-1351066.8,-12626.236,2.637386,-0.00010972674,CS0,4041.82926062341,67.9251939135719,163.435262255863,18.2525270917545,174.980680907335,3479.19121781216,2425.0,162946.0,11659.0
898800,55,1000000000,0,11,300.2357,0.17976,2.8904262,0.17976,2.8904262,-0.0078128838,0.92144955,-1351130.2,-12680.21,2.6581595,-0.00011033358,CS0,4016.34037480605,91.1927086371422,127.923881607935,4.48166707067176,151.119822771797,3526.13255416643,2467.0,163053.0,11648.0
899400,55,1000000000,0,11,300.23732,0.17988,2.9020828,0.17988,2.9020828,0.034797053,0.9314579,-1351119.9,-12894.459,2.6425162,-0.00011235612,CS0,3943.33218017086,103.003718135389,145.767152736977,0.0,163.927302045638,3362.10195746188,2453.0,162822.0,11885.0
900000,55,1000000000,0,11,300.5584,0.18,2.8610707,0.18,2.8610707,0.0045597634,0.89340398,-1350920.0,-12530.115,2.6284384,-0.00010878488,CS0,4227.89675274584,90.4371062065527,146.273524901927,6.04271457655659,206.246997165179,3640.71622983896,2494.0,162415.0,12204.0
0,55,1000000000,3200000000,11,300.26392,3.5441515e-16,-0.017841123,3.5441515e-16,-0.017841123,-0.0069153944,-0.0077566224,-1301987.6,108.37713,0.1918067,5.0316122e-05,CS1,1501.91709557808,22.5584603922874,28.821926240988,0.0,144.190007477871,1289.63615698089,554.0,190218.0,1645.0
600,55,1000000000,3200000000,11,302.42551,0.00012,0.0030803903,0.00012,0.0030803903,-0.0014119759,0.00074114807,-1301964.3,-8.031875,0.1713147,4.6748983e-05,CS1,1508.91341433012,44.4182690648182,11.238123416535,0.0,170.568607443037,1261.45373427654,597.0,189824.0,1591.0
1200,55,1000000000,3200000000,11,302.82066,0.00024,-0.0056520367,0.00024,-0.0056520367,-0.010535037,-0.0035296859,-1301981.3,65.722531,0.18935909,4.9044906e-05,CS1,1599.42190360114,30.311667019941,15.6059122985726,0.0,195.485790893716,1345.99345383481,661.0,188776.0,1643.0
1800,55,1000000000,3200000000,11,302.27708,0.00036,-0.0013437327,0.00036,-0.0013437327,-0.0095616074,0.0032536679,-1302112.7,25.505574,0.17422483,4.8053027e-05,CS1,1621.0910811116,25.9542958864315,16.2392734267369,0.0,152.839951080602,1406.91974433195,664.0,188091.0,1551.0
2400,55,1000000000,3200000000,11,301.78175,0.00048,0.020849347,0.00048,0.020849347,-0.00090795974,0.023568567,-1302147.4,-145.03318,0.18571884,4.3037883e-05,CS1,1465.68539817187,16.372360759383,22.2340545262973,0.0,151.561815959734,1256.34810640349,630.0,187803.0,1558.0
3000,55,1000000000,3200000000,11,301.67676,0.0006,0.01649719,0.0006,0.01649719,-0.0048991961,0.022327178,-1302077.0,-113.0839,0.19003945,4.4394116e-05,CS1,1495.56867689403,21.4815757913101,7.31625874188114,0.0,157.185669758617,1301.24217535842,591.0,187332.0,1585.0
3600,55,1000000000,3200000000,11,301.14921,0.00072,0.022538732,0.00072,0.022538732,-0.0019778174,0.024101121,-1302411.2,-148.87345,0.19406907,4.3440753e-05,CS1,1592.04439784003,16.0369020502387,21.4119534167977,0.0,195.903974588063,1342.17814312097,615.0,186898.0,1637.0
4200,55,1000000000,3200000000,11,302.24037,0.00084,0.040590555,0.00084,0.040590555,0.020698832,0.04252605,-1302410.4,-346.05146,0.20210863,3.8260347e-05,CS1,1586.53968788859,8.86828591895218,13.968893686114,0.0,201.325588830184,1327.25703814969,633.0,186423.0,1630.0
4800,55,1000000000,3200000000,11,301.97606,0.00096,0.053429073,0.00096,0.053429073,0.0028596034,0.040422911,-1302663.9,-322.37196,0.19499528,3.7947889e-05,CS1,1466.77121565775,31.8597598012097,13.7925806597462,0.0,204.361398250873,1209.83776899467,612.0,186236.0,1531.0
5400,55,1000000000,3200000000,11,301.69546,0.00108,0.047364003,0.00108,0.047364003,-0.013084859,0.035726421,-1302730.6,-233.35188,0.18992308,4.1421637e-05,CS1,1535.71964374403,5.30272359257065,20.644198863754,7.65150357072629,195.109058286613,1291.45072334832,633.0,185880.0,1601.0
6000,55,1000000000,3200000000,11,300.59645,0.0012,0.050972605,0.0012,0.050972605,-0.0062366906,0.039410162,-1302751.6,-280.48692,0.21027157,3.9920271e-05,CS1,1591.27671761182,9.26373387670219,26.9141485777594,0.0,175.469286115146,1357.71470989638,591.0,186028.0,1589.0
6600,55,1000000000,3200000000,11,301.10416,0.00132,0.088309138,0.00132,0.088309138,0.0096831491,0.05908466,-1303115.2,-523.58983,0.22491332,3.3072247e-05,CS1,1526.53441321207,11.795318165212,13.2151188430308,0.0,233.873149869729,1240.28900390617,595.0,185646.0,1681.0
7200,55,1000000000,3200000000,11,301.36856,0.00144,0.08242926,0.00144,0.08242926,-0.0027918048,0.055786264,-1303140.8,-451.4124,0.21425431,3.5019093e-05,CS1,1459.46491491945,8.66502207351699,10.4155954835675,0.0,163.63469225447,1266.40528781789,649.0,185557.0,1643.0
7800,55,1000000000,3200000000,11,300.99096,0.00156,0.096168392,0.00156,0.096168392,-0.0064513155,0.05798665,-1303405.8,-492.34575,0.26127209,3.4474439e-05,CS1,1536.58075383076,13.9728472290377,16.0804955713208,0.0,225.808489373604,1275.83266444368,630.0,185448.0,1594.0
8400,55,1000000000,3200000000,11,300.76803,0.00168,0.099502762,0.00168,0.099502762,0.011416396,0.071971566,-1303523.3,-609.63575,0.23799327,3.1237789e-05,CS1,1582.77124507672,6.26786510009352,5.01631880740632,0.0,227.198645358565,1330.55938595974,636.0,185278.0,1517.0
9000,55,1000000000,3200000000,11,301.40298,0.0018,0.094082223,0.0018,0.094082223,-0.008740065,0.063761355,-1303478.8,-497.01171,0.26094331,3.4433544e-05,CS1,1564.853861236,18.8395090895568,6.82780870287496,0.0,259.067481314041,1248.82055042857,659.0,185279.0,1588.0
9600,55,1000000000,3200000000,11,300.89747,0.00192,0.11028972,0.00192,0.11028972,0.0077396072,0.072380017,-1303801.3,-634.69782,0.25812459,3.0842994e-05,CS1,1600.424775805,18.6262598969015,4.02275521748279,0.0,238.925228127032,1314.41652947786,642.0,185158.0,1678.0
10200,55,1000000000,3200000000,11,300.88273,0.00204,0.10855903,0.00204,0.10855903,-0.0032788935,0.071858899,-1303885.2,-590.46344,0.27734673,3.1957788e-05,CS1,1545.32805342807,22.2263383549436,5.51969319183225,0.0,238.434539999668,1259.05495440635,646.0,185301.0,1577.0
10800,55,1000000000,3200000000,11,300.68511,0.00216,0.10614522,0.00216,0.10614522,-0.0039701607,0.073863789,-1304083.5,-586.79615,0.27823645,3.2055529e-05,CS1,1469.38705613889,1.50560961280944,10.6581353001392,0.0,255.338617928707,1179.33169688296,621.0,185258.0,1626.0
11400,55,1000000000,3200000000,11,301.91913,0.00228,0.12729186,0.00228,0.12729186,-0.0096487657,0.077657968,-1304214.1,-651.00353,0.3313531,3.0119821e-05,CS1,1487.05521697356,24.7575423796972,11.1095399244632,0.0,217.37196247,1212.37482478501,629.0,184992.0,1619.0
12000,55,1000000000,3200000000,11,301.03025,0.0024,0.11750409,0.0024,0.11750409,-0.014479814,0.072269041,-1304055.5,-584.31104,0.31428914,3.1830475e-05,CS1,1523.38105574152,9.10590726081379,12.4404010241025,0.0,208.297992945914,1281.54741923484,585.0,185179.0,1661.0
12600,55,1000000000,3200000000,11,301.54644,0.00252,0.13111224,0.00252,0.13111224,-0.010393912,0.076631212,-1304492.2,-657.83179,0.33146632,3.0027162e-05,CS1,1495.94551021475,9.96853320309199,12.5827174004352,0.0,193.369500997743,1272.45789301569,657.0,185342.0,1566.0
13200,55,1000000000,3200000000,11,301.23267,0.00264,0.14377867,0.00264,0.14377867,0.0063449233,0.085418564,-1304524.1,-785.14054,0.32384787,2.6527003e-05,CS1,1498.97760867253,11.4642640805621,9.40517453741439,0.0,223.054489284699,1237.75861757,628.0,185149.0,1637.0
13800,55,1000000000,3200000000,11,300.81451,0.00276,0.14589453,0.00276,0.14589453,0.0069220193,0.089019573,-1304709.5,-806.12041,0.307017,2.6110806e-05,CS1,1550.32126401162,14.9461729341142,15.0420935708489,0.0,221.137533689046,1286.20182000884,648.0,185480.0,1637.0
14400,55,1000000000,3200000000,11,301.15808,0.00288,0.14445106,0.00288,0.14445106,-0.0090030645,0.086198566,-1304749.8,-738.82187,0.34859891,2.7943915e-05,CS1,1449.01752904144,11.2976111077122,19.6472563022256,0.0,219.834660375404,1182.61913353729,620.0,185294.0,1660.0
15000,55,1000000000,3200000000,11,300.61815,0.003,0.15406049,0.003,0.15406049,-0.00098602447,0.09149278,-1304748.1,-815.22415,0.33634409,2.6130963e-05,CS1,1521.91618239604,9.11710477168098,11.0101152858078,0.0,230.504540040592,1262.94981118313,617.0,185485.0,1595.0
15600,55,1000000000,3200000000,11,300.35523,0.00312,0.15745006,0.00312,0.15745006,-0.0013714193,0.093559318,-1304956.9,-832.12651,0.35484623,2.5262828e-05,CS1,1405.3180889404,3.65373307380309,15.0122534515739,0.0,164.016190788157,1201.12772792579,655.0,185380.0,1651.0
16200,55,1000000000,3200000000,11,300.13727,0.00324,0.17553538,0.00324,0.17553538,0.017742441,0.10683792,-1305001.8,-1000.3858,0.34227146,2.0832543e-05,CS1,1513.4718319491,10.7860599824172,12.4411582183911,0.0,207.429929711371,1267.40040163122,625.0,185392.0,1671.0
16800,55,1000000000,3200000000,11,300.41904,0.00336,0.17593352,0.00336,0.17593352,-0.0037013146,0.10888344,-1305127.8,-937.05216,0.39004307,2.2557478e-05,CS1,1438.91198590706,10.996350650058,13.5067943941701,0.0,175.121162532061,1221.81700816438,633.0,185569.0,1637.0
17400,55,1000000000,3200000000,11,300.64859,0.00348,0.18189851,0.00348,0.18189851,-0.0049649105,0.1083636,-1305170.8,-950.99065,0.4140644,2.3048017e-05,CS1,1503.41374376098,17.397415447505,7.41353132864201,0.0,181.432387329453,1291.69052718534,603.0,185580.0,1665.0
18000,55,1000000000,3200000000,11,301.08196,0.0036,0.18230501,0.0036,0.18230501,0.0017934417,0.11247846,-1305096.2,-988.58969,0.41663261,2.1504457e-05,CS1,1529.08721208426,18.4030487168969,16.0572695631901,5.43207354547418,219.932507784471,1261.80018794179,634.0,185574.0,1713.0
18600,55,1000000000,3200000000,11,300.34992,0.00372,0.19975942,0.00372,0.19975942,0.007021869,0.11447615,-1305314.9,-1070.8581,0.41200235,1.9090165e-05,CS1,1431.92541146883,17.6914552013241,13.3345461098022,0.0,175.293037515988,1197.68549722791,615.0,185672.0,1576.0
19200,55,1000000000,3200000000,11,301.46235,0.00384,0.19988901,0.00384,0.19988901,0.0049606727,0.12414561,-1305251.8,-1096.651,0.4173602,1.833779e-05,CS1,1501.55442724368,6.32781435517888,8.40514138133867,0.0,178.420985400316,1287.09857207378,612.0,185809.0,1698.0
19800,55,1000000000,3200000000,11,300.87075,0.00396,0.20047181,0.00396,0.20047181,0.003013622,0.11566904,-1305403.9,-1063.8482,0.42586059,1.9685056e-05,CS1,1499.89203991612,9.12409109641937,0.0,0.0,208.350163352063,1268.30651770084,632.0,185903.0,1641.0
20400,55,1000000000,3200000000,11,300.69862,0.00408,0.20993833,0.00408,0.20993833,0.0039803387,0.11634078,-1305533.8,-1100.8648,0.43747837,1.8791182e-05,CS1,1554.88241824248,18.2145379212661,11.3086931055592,0.0,257.521916459671,1243.40081308267,611.0,185891.0,1689.0
21000,55,1000000000,3200000000,11,300.53389,0.0042,0.20670752,0.0042,0.20670752,-0.010522212,0.11478552,-1305425.1,-1036.5694,0.46169422,2.0395913e-05,CS1,1496.84422055466,6.1624488927785,4.83526058643105,0.0,189.233052154833,1284.77146701142,631.0,186239.0,1645.0
21600,55,1000000000,3200000000,11,300.52419,0.00432,0.20789516,0.00432,0.20789516,-0.0056927144,0.1257463,-1305640.8,-1093.1625,0.45692659,1.9390652e-05,CS1,1493.42817298107,3.43274503729929,7.36190282307835,0.0,205.610347338137,1262.38724150204,599.0,186040.0,1685.0
22200,55,1000000000,3200000000,11,300.84313,0.00444,0.22357027,0.00444,0.22357027,-0.0063842198,0.1259385,-1305619.6,-1143.7485,0.49729128,1.8314956e-05,CS1,1515.16663088423,8.11053136776018,0.0,0.0,192.479592133676,1302.13383840153,630.0,186054.0,1694.0
22800,55,1000000000,3200000000,11,300.20291,0.00456,0.22218981,0.00456,0.22218981,0.0060424136,0.13340064,-1305744.4,-1205.4429,0.4687967,1.6457093e-05,CS1,1625.06648176242,2.46306328642537,5.29443166098147,0.0,213.694389431491,1391.80957760543,633.0,186201.0,1703.0
23400,55,1000000000,3200000000,11,300.57661,0.00468,0.23978648,0.00468,0.23978648,0.010914294,0.14489857,-1305819.9,-1318.6645,0.48984822,1.3321922e-05,CS1,1596.21824900877,7.70795660940601,13.8332978195166,0.0,205.385026312613,1348.97554789825,656.0,186296.0,1611.0
24000,55,1000000000,3200000000,11,300.64695,0.0048,0.23038025,0.0048,0.23038025,-0.0037163029,0.13118502,-1305757.7,-1192.8299,0.50107669,1.6891621e-05,CS1,1578.60403068711,9.7646109531365,9.90929377091753,0.0,216.105073747256,1336.06439948142,663.0,186283.0,1639.0
24600,55,1000000000,3200000000,11,300.28371,0.00492,0.23860879,0.00492,0.23860879,-0.00057169612,0.12535545,-1305975.4,-1211.3085,0.50122166,1.6599374e-05,CS1,1431.27709959442,8.38281734072836,12.6369949020013,0.0,178.882486154779,1221.4230978188,645.0,186177.0,1615.0
25200,55,1000000000,3200000000,11,301.29551,0.00504,0.24001482,0.00504,0.24001482,-0.0038577058,0.13149764,-1305948.7,-1225.5158,0.5124812,1.6172631e-05,CS1,1504.60908231839,30.9057438166325,9.4597630751062,0.0,193.12949585943,1263.33069110379,704.0,186177.0,1673.0
25800,55,1000000000,3200000000,11,300.51169,0.00516,0.24299119,0.00516,0.24299119,-0.0022621388,0.13861761,-1306136.7,-1264.4888,0.51245893,1.5553103e-05,CS1,1410.03028549173,27.3436985629866,7.57883971686409,0.0,172.044161224162,1180.35561733659,608.0,186369.0,1639.0
26400,55,1000000000,3200000000,11,300.39584,0.00528,0.25490147,0.00528,0.25490147,0.0019845314,0.14320208,-1306192.0,-1333.6269,0.5192591,1.317418e-05,CS1,1521.39581067989,15.9786817579124,11.1543347310197,0.0,217.218570931334,1266.45617528612,634.0,186234.0,1610.0
27000,55,1000000000,3200000000,11,300.11672,0.0054,0.26300147,0.0054,0.26300147,0.016427868,0.14980562,-1306157.6,-1430.7832,0.51085465,1.1303818e-05,CS1,1455.1102411835,6.67088764024546,8.72144091032098,0.0,156.747808137395,1267.51190551967,644.0,186227.0,1655.0
27600,55,1000000000,3200000000,11,301.07137,0.00552,0.26401876,0.00552,0.26401876,-0.0031219126,0.13427376,-1306347.1,-1317.2353,0.55928874,1.4095973e-05,CS1,1484.07220026632,2.70711323594589,6.9083208851704,0.0,150.937083888432,1309.6794884988,649.0,186356.0,1684.0
28200,55,1000000000,3200000000,11,300.11819,0.00564,0.26586327,0.00564,0.26586327,0.00060428782,0.14236589,-1306377.0,-1362.7781,0.56040842,1.3217841e-05,CS1,1512.99278611786,4.39028721793483,4.77453651506494,0.0,177.131815858431,1321.82294440193,634.0,186173.0,1657.0
28800,55,1000000000,3200000000,11,299.65085,0.00576,0.2846859,0.00576,0.2846859,0.0097435812,0.14833009,-1306453.2,-1475.8652,0.58120052,9.918792e-06,CS1,1553.19249501336,0.0,9.93871527602549,0.0,217.039256009744,1318.38919727472,608.0,186365.0,1752.0
29400,55,1000000000,3200000000,11,299.9733,0.00588,0.27412046,0.00588,0.27412046,-0.015294118,0.14418522,-1306487.4,-1343.3719,0.60838778,1.4029256e-05,CS1,1379.88173241046,0.0,10.0626428877988,0.0,198.054640552742,1166.38200938397,651.0,186196.0,1669.0
30000,55,1000000000,3200000000,11,300.35723,0.006,0.28977934,0.006,0.28977934,0.0065168502,0.15040265,-1306368.9,-1488.9961,0.58593244,1.0361285e-05,CS1,1486.01872833293,8.54481156403822,9.82117394946043,0.0,185.887636078113,1270.96615015442,680.0,186263.0,1710.0
30600,55,1000000000,3200000000,11,299.5599,0.00612,0.29504132,0.00612,0.29504132,-0.0034722673,0.1512583,-1306551.6,-1476.0912,0.62578198,1.0435449e-05,CS1,1498.65197060018,14.4613033304343,0.0,0.0,200.774707399651,1274.76894608886,695.0,186437.0,1705.0
31200,55,1000000000,3200000000,11,300.59618,0.00624,0.29691829,0.00624,0.29691829,0.0046143186,0.15679916,-1306563.0,-1527.7726,0.59842562,9.1843439e-06,CS1,1538.72031757973,11.3824302286015,0.0,0.0,185.456070757867,1334.45204003058,660.0,186104.0,1702.0
31800,55,1000000000,3200000000,11,300.41909,0.00636,0.29474607,0.00636,0.29474607,-0.00431271,0.15406838,-1306637.1,-1481.6725,0.61583954,1.0314288e-05,CS1,1569.15197940468,0.0,19.8395458830025,0.0,192.248616929534,1351.40356920424,661.0,186324.0,1745.0
32400,55,1000000000,3200000000,11,299.98582,0.00648,0.29446393,0.00648,0.29446393,-0.004275478,0.16267858,-1306682.4,-1509.5568,0.59981859,9.8175549e-06,CS1,1517.53933200427,3.77089015447757,9.4624063372351,0.0,182.968015800234,1307.50576414742,679.0,186044.0,1771.0
33000,55,1000000000,3200000000,11,300.89912,0.0066,0.311379,0.0066,0.311379,-0.0016037575,0.16725443,-1306607.1,-1590.0989,0.63807181,8.0256216e-06,CS1,1551.6009403665,16.8877368977778,8.88989956043392,0.0,209.882340864617,1304.72964400476,681.0,186165.0,1692.0
